"APPL_DT","BP_APPL_SEQ","APPL_CDE","LOAN_TYPE_NAME","WF_APPR_STS","APPRV_OPINION","X135","X145","X139","X134","X136","X140","X143","X152","X141","X155","X153","X029","X114","X137","X150","X138","X142","X131","X132","X133","X016","X017"
"2021-12-13","D072112130047144763","202112130343588602","萨摩耶有限担保","998","是否复借","0","-999999","0.000000","0","233","0","-999999","13","0","21","45","3000.00","3000.00","0.642900","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-13","D072112130047154148","202112130343588653","萨摩耶有限担保","998","百行三要素验证;萨摩耶风险评价模型","0","-999999","-999999.000000","0","-999999","0","-999999","16","0","10","18","-999999.00","-999999.00","0.800000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"2021-12-13","D072112130047163932","202112130343588702","萨摩耶有限担保","998","百行三要素验证;萨摩耶风险评价模型","1","-999999","0.929000","0","466","0","-999999","11","0","166","68","-999999.00","84000.00","0.100000","-999999.0000","0.800000","0","1","1","0","-999999","-999999"
"2021-12-13","D072112130047173978","202112130343588714","萨摩耶有限担保","998","手机归属地验证","0","-999999","1.000000","1","692","0","-999999","7","0","40","67","50000.00","50000.00","0.812500","-999999.0000","0.812500","0","1","1","0","-999999","-999999"
"2021-12-13","D072112130047134119","202112130343588731","萨摩耶有限担保","998","贷款五级分类;一般贷款当前逾期期数大于等于1;近1个月人行征信查询次数_人行信息厚;近3个月人行征信查询次数_人行信息厚;近6个月人行征信查询次数_人行信息厚;近3个月百融多头_人行信息厚;萨摩耶风险评价模型","3","1","1.000000","0","55","1","1","48","1","104","111","-999999.00","14000.00","0.800000","-999999.0000","0.914300","0","1","1","0","1","-999999"
"2021-12-13","D072112130047134120","202112130343588739","萨摩耶有限担保","998","萨摩耶风险评价模型","0","-999999","1.000000","0","79","0","-999999","15","0","36","44","1000.00","3000.00","0.703700","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-13","D072112130047173989","202112130343588846","萨摩耶有限担保","998","百行三要素验证","0","-999999","-999999.000000","0","-999999","0","-999999","21","0","31","23","-999999.00","-999999.00","0.800000","1050.0000","1.000000","0","1","0","0","-999999","-999999"
"2021-12-13","D072112130047154168","202112130343588864","萨摩耶有限担保","998","萨摩耶风险评价模型","1","-999999","0.000000","0","118","0","-999999","14","0","34","59","5000.00","-999999.00","0.764700","-999999.0000","0.882400","0","1","1","0","-999999","-999999"
"2021-12-13","D072112130047134135","202112130343588921","萨摩耶有限担保","997","","0","-999999","-999999.000000","0","-999999","0","-999999","6","0","20","20","-999999.00","-999999.00","0.500000","-999999.0000","0.750000","0","1","0","0","-999999","-999999"
"2021-12-13","D072112130047144804","202112130343588922","萨摩耶有限担保","997","","0","-999999","-999999.000000","1","136","0","-999999","10","0","15","65","-999999.00","-999999.00","0.571400","-999999.0000","0.857100","0","1","0","0","-999999","-999999"
"2021-12-13","D072112130047174004","202112130343588948","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型","0","2","1.000000","0","559","0","5","21","0","42","53","3000.00","10000.00","0.545500","978.0000","0.954500","2","1","1","0","-999999","-999999"
"2021-12-13","D072112130047174006","202112130343588994","萨摩耶有限担保","998","萨摩耶风险评价模型","0","1","0.335800","0","392","2","11","18","0","30","101","7000.00","15000.00","0.727300","-999999.0000","0.909100","1","1","1","0","-999999","-999999"
"2021-12-13","D072112130047174010","202112130343589000","萨摩耶有限担保","998","萨摩耶风险评价模型","1","-999999","-999999.000000","0","-999999","0","-999999","22","0","131","54","-999999.00","-999999.00","0.904800","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"2021-12-13","D072112130047174016","202112130343589048","萨摩耶有限担保","998","是否复借;百行三要素验证;近1个月人行征信查询次数_人行信息厚;近3个月人行征信查询次数_人行信息厚;近6个月人行征信查询次数_人行信息厚","0","-999999","0.000000","2","136","0","54","19","0","23","68","5000.00","5000.00","0.000000","-999999.0000","0.583300","0","1","1","0","-999999","-999999"
"2021-12-13","D072112130047154190","202112130343589104","萨摩耶有限担保","998","百行手机在网时长;萨摩耶风险评价模型","0","-999999","-999999.000000","0","-999999","0","-999999","15","0","88","84","-999999.00","-999999.00","0.931000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"2021-12-13","D072112130047154194","202112130343589149","萨摩耶有限担保","998","手机归属地验证","0","-999999","0.689300","1","-999999","0","-999999","11","0","87","51","13500.00","32000.00","0.111100","-999999.0000","0.888900","0","1","1","0","-999999","-999999"
"2021-12-13","D072112130047163979","202112130343589158","萨摩耶有限担保","998","萨摩耶风险评价模型","1","-999999","-999999.000000","0","173","0","-999999","22","0","28","19","-999999.00","-999999.00","0.777800","630.0000","0.944400","0","1","0","0","-999999","-999999"
"2021-12-13","D072112130047144830","202112130343589189","萨摩耶有限担保","998","百行三要素验证","0","-999999","0.000000","0","495","0","-999999","11","0","33","53","8000.00","0.00","0.941200","-999999.0000","0.705900","0","1","1","0","-999999","-999999"
"2021-12-13","D072112130047144849","202112130343589412","萨摩耶有限担保","998","是否复借","0","-999999","0.000000","0","241","0","-999999","8","0","15","177","6000.00","10000.00","0.000000","294.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-13","D072112130047154213","202112130343589440","萨摩耶有限担保","998","近6个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型","0","-999999","-999999.000000","0","197","0","-999999","42","0","58","15","-999999.00","-999999.00","0.787900","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"2021-12-13","D072112130047144858","202112130343589481","萨摩耶有限担保","998","手机归属地验证","0","-999999","0.000000","0","-999999","0","-999999","15","0","112","71","500.00","500.00","0.531300","254.0000","0.906300","0","1","1","0","-999999","-999999"
"2021-12-13","D072112130047144860","202112130343589495","萨摩耶有限担保","997","","0","-999999","0.640000","0","117","1","33","13","0","44","73","-999999.00","46000.00","0.142900","947.0000","0.571400","0","1","1","0","-999999","-999999"
"2021-12-14","D072112140047154332","202112140343590304","萨摩耶有限担保","998","萨摩耶风险评价模型","0","1","1.000000","0","195","2","22","16","0","18","36","-999999.00","5000.00","0.333300","-999999.0000","0.777800","1","1","1","0","-999999","-999999"
"2021-12-14","D072112140047164166","202112140343590305","萨摩耶有限担保","998","萨摩耶风险评价模型","0","-999999","0.906300","0","453","0","-999999","19","0","44","59","-999999.00","24000.00","0.945900","-999999.0000","0.918900","0","1","1","0","-999999","-999999"
"2021-12-14","D072112140047145088","202112140343590306","萨摩耶有限担保","998","手机归属地验证;百行三要素验证;百行手机在网状态","0","-999999","1.000000","0","355","0","-999999","5","0","50","61","37000.00","37000.00","0.600000","560.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-14","D072112140047164167","202112140343590307","萨摩耶有限担保","998","近6个月人行征信查询次数_人行信息厚;百行手机在网时长;萨摩耶风险评价模型","3","-999999","0.807700","0","32","1","51","28","0","126","143","-999999.00","33000.00","0.742900","668.0000","0.914300","0","1","1","1","-999999","-999999"
"2021-12-14","D072112140047134317","202112140343590308","萨摩耶有限担保","998","百行手机在网状态","0","-999999","0.941600","0","412","0","38","7","0","17","107","2500.00","30000.00","0.000000","-999999.0000","0.333300","0","1","1","1","-999999","-999999"
"2021-12-14","D072112140047145094","202112140343590309","萨摩耶有限担保","998","手机归属地验证;百行手机在网状态;萨摩耶风险评价模型","2","-999999","-999999.000000","0","299","0","-999999","7","0","66","60","-999999.00","-999999.00","0.500000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"2021-12-14","D072112140047174221","202112140343590310","萨摩耶有限担保","998","萨摩耶风险评价模型","0","3","-999999.000000","0","351","0","8","20","1","109","60","-999999.00","-999999.00","0.950000","0.0000","1.000000","0","1","0","0","-999999","-999999"
"2021-12-14","D072112140047154335","202112140343590311","萨摩耶有限担保","998","近3个月人行征信查询次数_人行信息厚;近3个月百融多头_人行信息厚;萨摩耶风险评价模型","0","-999999","1.000000","0","369","0","-999999","24","0","60","51","3000.00","4000.00","0.904800","-999999.0000","0.976200","0","1","1","0","-999999","-999999"
"2021-12-14","D072112140047145096","202112140343590312","萨摩耶有限担保","997","","0","-999999","0.400300","0","59","0","-999999","19","0","78","149","20000.00","32000.00","0.166700","338.0000","0.833300","0","1","1","0","-999999","-999999"
"2021-12-14","D072112140047145099","202112140343590313","萨摩耶有限担保","998","近3个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型","0","-999999","-999999.000000","0","-999999","0","-999999","18","0","63","41","-999999.00","-999999.00","0.852900","-999999.0000","0.970600","0","1","0","0","-999999","-999999"
"2021-12-14","D072112140047154332","202112140343590317","萨摩耶无限担保","998","萨摩耶风险评价模型_无限","0","1","1.000000","0","195","2","22","16","0","18","36","-999999.00","5000.00","0.333300","-999999.0000","0.777800","1","1","1","0","-999999","-999999"
"2021-12-14","D072112140047164166","202112140343590318","萨摩耶无限担保","997","","0","-999999","0.906300","0","453","0","-999999","19","0","44","59","-999999.00","24000.00","0.945900","-999999.0000","0.918900","0","1","1","0","-999999","-999999"
"2021-12-14","D072112140047145088","202112140343590319","萨摩耶无限担保","998","百行手机在网状态","0","-999999","1.000000","0","355","0","-999999","5","0","50","61","37000.00","37000.00","0.600000","560.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-14","D072112140047164167","202112140343590320","萨摩耶无限担保","998","萨摩耶风险评价模型_无限","3","-999999","0.807700","0","32","1","51","28","0","126","143","-999999.00","33000.00","0.742900","668.0000","0.914300","0","1","1","1","-999999","-999999"
"2021-12-14","D072112140047134317","202112140343590321","萨摩耶无限担保","997","","0","-999999","0.941600","0","412","0","38","7","0","17","107","2500.00","30000.00","0.000000","-999999.0000","0.333300","0","1","1","1","-999999","-999999"
"2021-12-14","D072112140047145094","202112140343590323","萨摩耶无限担保","997","","2","-999999","-999999.000000","0","299","0","-999999","7","0","66","60","-999999.00","-999999.00","0.500000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"2021-12-14","D072112140047174221","202112140343590324","萨摩耶无限担保","998","萨摩耶风险评价模型_无限","0","3","-999999.000000","0","351","0","8","20","1","109","60","-999999.00","-999999.00","0.950000","0.0000","1.000000","0","1","0","0","-999999","-999999"
"2021-12-14","D072112140047154335","202112140343590325","萨摩耶无限担保","997","","0","-999999","1.000000","0","369","0","-999999","24","0","60","51","3000.00","4000.00","0.904800","-999999.0000","0.976200","0","1","1","0","-999999","-999999"
"2021-12-14","D072112140047145096","202112140343590326","萨摩耶无限担保","997","","0","-999999","0.400300","0","59","0","-999999","19","0","78","149","20000.00","32000.00","0.166700","338.0000","0.833300","0","1","1","0","-999999","-999999"
"2021-12-14","D072112140047145099","202112140343590327","萨摩耶无限担保","997","","0","-999999","-999999.000000","0","-999999","0","-999999","18","0","63","41","-999999.00","-999999.00","0.852900","-999999.0000","0.970600","0","1","0","0","-999999","-999999"
"2021-12-14","D072112140047145098","202112140343590331","萨摩耶有限担保","998","萨摩耶风险评价模型","1","-999999","1.000000","0","-999999","1","56","23","2","109","65","8000.00","8000.00","0.883700","-999999.0000","0.953500","0","1","1","0","-999999","-999999"
"2021-12-14","D072112140047154337","202112140343590332","萨摩耶有限担保","998","百行三要素验证;萨摩耶风险评价模型","2","1","1.000000","0","184","0","19","14","0","28","35","6000.00","6000.00","0.937500","448.0000","1.000000","1","1","1","0","-999999","-999999"
