"APPL_DT","BP_APPL_SEQ","APPL_CDE","LOAN_TYPE_NAME","WF_APPR_STS","APPRV_OPINION"
"2021-12-23","D072112230047302192","202112230353313315","萨摩耶有限担保","998","是否复借;百行三要素验证;近1个月人行征信查询次数_人行信息厚;近3个月人行征信查询次数_人行信息厚;近6个月人行征信查询次数_人行信息厚;百行手机在网时长;百行手机在网状态"
"2021-12-23","D072112230047332134","202112230353328420","萨摩耶有限担保","998","百行三要素验证;百行手机在网状态;萨摩耶风险评价模型"
"2021-12-23","D072112230047302882","202112230353329700","萨摩耶无限担保","997",""
"2021-12-23","D072112230047291745","202112230353322277","萨摩耶无限担保","998","百行手机在网时长"
"2021-12-23","D072112230047331516","202112230353312555","萨摩耶无限担保","997",""
"2021-12-23","D072112230047302509","202112230353322543","萨摩耶无限担保","998","征信白户拒绝;萨摩耶风险评价模型_无限"
"2021-12-24","D072112240047360698","202112240354704486","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2021-12-24","D072112240047380078","202112240353331801","萨摩耶有限担保","998","是否复借;萨摩耶风险评价模型"
"2021-12-24","D072112240047390073","202112240353331802","萨摩耶有限担保","997",""
"2021-12-24","D072112240047380081","202112240353331803","萨摩耶有限担保","998","是否复借;近1个月人行征信查询次数_人行信息厚"
"2021-12-24","D072112240047400055","202112240353331804","萨摩耶有限担保","998","是否复借;近1个月人行征信查询次数_人行信息厚;近3个月人行征信查询次数_人行信息厚;近6个月人行征信查询次数_人行信息厚;近1个月百融多头_人行信息厚;萨摩耶风险评价模型"
"2021-12-24","D072112240047400054","202112240353331805","萨摩耶有限担保","998","近1个月人行征信查询次数_人行信息厚;近3个月人行征信查询次数_人行信息厚;近1个月百融多头_人行信息厚;近3个月百融多头_人行信息厚;萨摩耶风险评价模型"
"2021-12-24","D072112240047380079","202112240353331806","萨摩耶有限担保","998","手机归属地验证;近3个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2021-12-24","D072112240047400412","202112240354695307","萨摩耶有限担保","998","是否复借;近3个月人行征信查询次数_人行信息厚;近6个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2021-12-24","D072112240047380080","202112240353331807","萨摩耶有限担保","998","手机归属地验证"
"2021-12-24","D072112240047370093","202112240353331808","萨摩耶有限担保","998","手机归属地验证;近3个月人行征信查询次数_人行信息厚"
"2021-12-24","D072112240047440016","202112240354707855","萨摩耶有限担保","998","萨摩耶风险评价模型"
"2021-12-24","D072112240047370599","202112240354698389","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型"
"2021-12-24","D072112240047380725","202112240354701205","萨摩耶有限担保","998","是否复借"
"2021-12-24","D072112240047370599","202112240354698396","萨摩耶无限担保","997",""
"2021-12-24","D072112240047400412","202112240354695328","萨摩耶无限担保","997",""
"2021-12-24","D072112240047440016","202112240354707873","萨摩耶无限担保","997",""
"2021-12-24","D072112240047390696","202112240354704547","萨摩耶有限担保","998","百行三要素验证;近1个月百融多头_人行信息厚;近3个月百融多头_人行信息厚;萨摩耶风险评价模型"
"2021-12-24","D072112240047400054","202112240353331835","萨摩耶无限担保","998","近1个月百融多头_无限担保"
"2021-12-24","D072112240047380079","202112240353331836","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2021-12-24","D072112240047370569","202112240354697385","萨摩耶有限担保","998","手机归属地验证;近3个月百融多头_人行信息厚;萨摩耶风险评价模型"
"2021-12-24","D072112240047380078","202112240353331837","萨摩耶无限担保","997",""
"2021-12-24","D072112240047370093","202112240353331838","萨摩耶无限担保","997",""
"2021-12-24","D072112240047390696","202112240354704555","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2021-12-24","D072112240047400055","202112240353331839","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2021-12-24","D072112240047380725","202112240354701228","萨摩耶无限担保","997",""
"2021-12-24","D072112240047380081","202112240353331840","萨摩耶无限担保","997",""
"2021-12-24","D072112240047380080","202112240353331842","萨摩耶无限担保","997",""
"2021-12-24","D072112240047400056","202112240353331843","萨摩耶有限担保","998","百行三要素验证;近6个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2021-12-24","D072112240047380087","202112240353331845","萨摩耶有限担保","998","是否复借;手机归属地验证;近1个月人行征信查询次数_人行信息厚"
