"BP_APPL_SEQ","LOAN_TYPE_NAME","source_appl_seq","X135","X145","X139","X134","X136","X140","X143","X152","X141","X155","X153","X029","X114","X137","X150","X138","X142","X131","X132","X133","X016","X017"
"D072202230049320200","萨摩耶有限担保","202202230430037546","0","1","0.787200","0","-999999","1","18","8","0","101","152","3000.00","27000.00","0.382400","480.0000","0.970600","1","1","1","0","-999999","-999999"
"D072202230049320335","萨摩耶无限担保","202202230431409986","1","-999999","-999999.000000","0","115","0","-999999","34","0","40","33","-999999.00","-999999.00","0.840000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072202230049320335","萨摩耶有限担保","202202230431409986","1","-999999","-999999.000000","0","115","0","-999999","34","0","40","33","-999999.00","-999999.00","0.840000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072202230049320608","萨摩耶无限担保","202202230431413320","1","-999999","-999999.000000","0","175","1","-999999","25","0","24","22","-999999.00","0.00","0.461500","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072202230049320608","萨摩耶有限担保","202202230431413320","1","-999999","-999999.000000","0","175","1","-999999","25","0","24","22","-999999.00","0.00","0.461500","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072202230049320628","萨摩耶无限担保","202202230431413649","0","-999999","-999999.000000","0","-999999","0","31","10","1","9","42","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072202230049320628","萨摩耶有限担保","202202230431413649","0","-999999","-999999.000000","0","-999999","0","31","10","1","9","42","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072202230049320824","萨摩耶无限担保","202202230431416400","0","-999999","0.999400","0","92","2","42","24","0","21","156","3000.00","6000.00","0.500000","120.0000","0.750000","0","1","1","0","-999999","-999999"
"D072202230049320824","萨摩耶有限担保","202202230431416400","0","-999999","0.999400","0","92","2","42","24","0","21","156","3000.00","6000.00","0.500000","120.0000","0.750000","0","1","1","0","-999999","-999999"
"D072202230049330219","萨摩耶无限担保","202202230430037008","0","-999999","1.000000","0","172","0","27","34","1","76","64","5000.00","5000.00","0.785700","-999999.0000","0.857100","0","1","1","0","-999999","-999999"
"D072202230049330219","萨摩耶有限担保","202202230430037008","0","-999999","1.000000","0","172","0","27","34","1","76","64","5000.00","5000.00","0.785700","-999999.0000","0.857100","0","1","1","0","-999999","-999999"
"D072202230049330439","萨摩耶无限担保","202202230431411086","0","-999999","0.000000","0","460","1","-999999","19","0","41","155","-999999.00","0.00","0.647100","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072202230049330439","萨摩耶有限担保","202202230431411086","0","-999999","0.000000","0","460","1","-999999","19","0","41","155","-999999.00","0.00","0.647100","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072202230049330467","萨摩耶无限担保","202202230431411292","0","-999999","-999999.000000","0","56","0","-999999","18","0","156","49","-999999.00","-999999.00","0.900000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072202230049330467","萨摩耶有限担保","202202230431411292","0","-999999","-999999.000000","0","56","0","-999999","18","0","156","49","-999999.00","-999999.00","0.900000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072202230049330498","萨摩耶无限担保","202202230431411516","1","-999999","1.000000","0","-999999","1","-999999","12","0","42","90","21000.00","21000.00","0.684200","-999999.0000","0.947400","0","1","1","0","-999999","-999999"
"D072202230049330498","萨摩耶有限担保","202202230431411516","1","-999999","1.000000","0","-999999","1","-999999","12","0","42","90","21000.00","21000.00","0.684200","-999999.0000","0.947400","0","1","1","0","-999999","-999999"
"D072202230049330662","萨摩耶无限担保","202202230431413710","0","-999999","0.000000","1","70","0","-999999","18","0","5","189","5000.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072202230049330662","萨摩耶有限担保","202202230431413710","0","-999999","0.000000","1","70","0","-999999","18","0","5","189","5000.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072202230049330787","萨摩耶无限担保","202202230431415422","0","-999999","-999999.000000","0","-999999","0","-999999","41","0","40","45","-999999.00","-999999.00","0.787900","-999999.0000","0.939400","0","1","1","0","-999999","-999999"
"D072202230049330787","萨摩耶有限担保","202202230431415422","0","-999999","-999999.000000","0","-999999","0","-999999","41","0","40","45","-999999.00","-999999.00","0.787900","-999999.0000","0.939400","0","1","1","0","-999999","-999999"
"D072202230049330800","萨摩耶无限担保","202202230431415681","0","-999999","0.000000","0","-999999","0","-999999","7","0","83","68","3000.00","3000.00","0.750000","-999999.0000","0.950000","0","1","1","0","-999999","-999999"
"D072202230049330800","萨摩耶有限担保","202202230431415681","0","-999999","0.000000","0","-999999","0","-999999","7","0","83","68","3000.00","3000.00","0.750000","-999999.0000","0.950000","0","1","1","0","-999999","-999999"
"D072202230049330838","萨摩耶无限担保","202202230431416019","0","-999999","1.000000","0","328","0","-999999","20","0","24","46","3000.00","33000.00","0.666700","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072202230049330838","萨摩耶有限担保","202202230431416019","0","-999999","1.000000","0","328","0","-999999","20","0","24","46","3000.00","33000.00","0.666700","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072202230049340022","萨摩耶无限担保","202202230431411440","0","-999999","-999999.000000","0","-999999","0","-999999","34","0","83","17","-999999.00","-999999.00","0.764700","-999999.0000","0.941200","0","1","0","0","-999999","-999999"
"D072202230049340022","萨摩耶有限担保","202202230431411440","0","-999999","-999999.000000","0","-999999","0","-999999","34","0","83","17","-999999.00","-999999.00","0.764700","-999999.0000","0.941200","0","1","0","0","-999999","-999999"
"D072202230049350012","萨摩耶无限担保","202202230431410520","0","-999999","-999999.000000","0","560","0","-999999","31","0","118","40","-999999.00","-999999.00","0.948300","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072202230049350012","萨摩耶有限担保","202202230431410520","0","-999999","-999999.000000","0","560","0","-999999","31","0","118","40","-999999.00","-999999.00","0.948300","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072202230049370016","萨摩耶无限担保","202202230431410610","0","-999999","-999999.000000","0","-999999","0","-999999","21","0","55","26","-999999.00","-999999.00","0.636400","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072202230049370016","萨摩耶有限担保","202202230431410610","0","-999999","-999999.000000","0","-999999","0","-999999","21","0","55","26","-999999.00","-999999.00","0.636400","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072202240049291812","萨摩耶无限担保","202202240432794955","1","2","-999999.000000","0","72","0","19","12","1","26","36","-999999.00","-999999.00","0.777800","-999999.0000","0.944400","0","1","0","0","-999999","-999999"
"D072202240049291812","萨摩耶有限担保","202202240432794955","1","2","-999999.000000","0","72","0","19","12","1","26","36","-999999.00","-999999.00","0.777800","-999999.0000","0.944400","0","1","0","0","-999999","-999999"
"D072202240049291963","萨摩耶无限担保","202202240432796254","2","-999999","0.833300","0","-999999","0","-999999","22","0","43","105","10000.00","10000.00","0.307700","172.0000","0.923100","0","1","1","0","-999999","-999999"
"D072202240049291963","萨摩耶有限担保","202202240432796254","2","-999999","0.833300","0","-999999","0","-999999","22","0","43","105","10000.00","10000.00","0.307700","172.0000","0.923100","0","1","1","0","-999999","-999999"
"D072202240049291984","萨摩耶有限担保","202202240432796543","0","-999999","1.000000","0","212","0","-999999","29","0","71","53","10000.00","20000.00","0.750000","1272.0000","0.950000","0","1","1","0","-999999","-999999"
"D072202240049292041","萨摩耶有限担保","202202240432797257","0","-999999","0.000000","0","679","0","-999999","12","0","19","22","3000.00","-999999.00","0.875000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072202240049292109","萨摩耶无限担保","202202240432798006","0","-999999","-999999.000000","0","138","0","-999999","18","0","16","41","-999999.00","0.00","0.812500","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072202240049292109","萨摩耶有限担保","202202240432798006","0","-999999","-999999.000000","0","138","0","-999999","18","0","16","41","-999999.00","0.00","0.812500","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072202240049301257","萨摩耶无限担保","202202240432790832","0","-999999","1.000000","0","187","0","32","8","0","2","46","3000.00","14000.00","1.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072202240049301257","萨摩耶有限担保","202202240432790832","0","-999999","1.000000","0","187","0","32","8","0","2","46","3000.00","14000.00","1.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072202240049301641","萨摩耶无限担保","202202240432792621","0","-999999","1.000000","0","519","0","-999999","20","0","46","40","3000.00","3000.00","0.750000","-999999.0000","0.750000","0","1","1","0","-999999","-999999"
"D072202240049301641","萨摩耶有限担保","202202240432792621","0","-999999","1.000000","0","519","0","-999999","20","0","46","40","3000.00","3000.00","0.750000","-999999.0000","0.750000","0","1","1","0","-999999","-999999"
"D072202240049301713","萨摩耶无限担保","202202240432793090","3","-999999","1.000000","0","9","1","49","24","0","28","111","4900.00","32000.00","0.636400","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072202240049301713","萨摩耶有限担保","202202240432793090","3","-999999","1.000000","0","9","1","49","24","0","28","111","4900.00","32000.00","0.636400","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072202240049301793","萨摩耶无限担保","202202240432793861","0","-999999","0.829500","0","57","2","27","18","0","27","134","1015.00","20000.00","0.333300","-999999.0000","0.666700","0","1","1","0","-999999","-999999"
"D072202240049301793","萨摩耶有限担保","202202240432793861","0","-999999","0.829500","0","57","2","27","18","0","27","134","1015.00","20000.00","0.333300","-999999.0000","0.666700","0","1","1","0","-999999","-999999"
"D072202240049301794","萨摩耶无限担保","202202240432793865","0","1","-999999.000000","0","-999999","0","20","19","3","24","57","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072202240049301794","萨摩耶有限担保","202202240432793865","0","1","-999999.000000","0","-999999","0","20","19","3","24","57","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072202240049302206","萨摩耶无限担保","202202240432797861","0","-999999","-999999.000000","0","-999999","0","-999999","16","0","51","37","-999999.00","-999999.00","0.897400","-999999.0000","0.974400","0","1","0","0","-999999","-999999"
"D072202240049302206","萨摩耶有限担保","202202240432797861","0","-999999","-999999.000000","0","-999999","0","-999999","16","0","51","37","-999999.00","-999999.00","0.897400","-999999.0000","0.974400","0","1","0","0","-999999","-999999"
"D072202240049311401","萨摩耶无限担保","202202240432790833","0","4","-999999.000000","1","-999999","0","1","10","1","4","107","-999999.00","-999999.00","0.000000","-999999.0000","0.500000","0","1","0","1","-999999","-999999"
"D072202240049311401","萨摩耶有限担保","202202240432790833","0","4","-999999.000000","1","-999999","0","1","10","1","4","107","-999999.00","-999999.00","0.000000","-999999.0000","0.500000","0","1","0","1","-999999","-999999"
"D072202240049311633","萨摩耶无限担保","202202240432793816","0","-999999","-999999.000000","0","-999999","0","-999999","13","0","17","20","-999999.00","-999999.00","0.882400","-999999.0000","0.941200","0","1","0","0","-999999","-999999"
"D072202240049311633","萨摩耶有限担保","202202240432793816","0","-999999","-999999.000000","0","-999999","0","-999999","13","0","17","20","-999999.00","-999999.00","0.882400","-999999.0000","0.941200","0","1","0","0","-999999","-999999"
"D072202240049311687","萨摩耶无限担保","202202240432794491","2","-999999","0.000000","0","425","0","56","16","0","31","153","2500.00","14500.00","0.666700","-999999.0000","0.666700","0","1","1","0","-999999","-999999"
"D072202240049311687","萨摩耶有限担保","202202240432794491","2","-999999","0.000000","0","425","0","56","16","0","31","153","2500.00","14500.00","0.666700","-999999.0000","0.666700","0","1","1","0","-999999","-999999"
"D072202240049321069","萨摩耶无限担保","202202240432790833","0","4","-999999.000000","1","-999999","0","1","10","1","4","107","-999999.00","-999999.00","0.000000","-999999.0000","0.500000","0","1","0","1","-999999","-999999"
"D072202240049321069","萨摩耶有限担保","202202240432790833","0","4","-999999.000000","1","-999999","0","1","10","1","4","107","-999999.00","-999999.00","0.000000","-999999.0000","0.500000","0","1","0","1","-999999","-999999"
"D072202240049321284","萨摩耶有限担保","202202240432792040","0","-999999","0.943400","0","218","1","30","11","0","15","69","-999999.00","25000.00","0.125000","324.0000","0.750000","0","1","1","0","-999999","-999999"
"D072202240049321767","萨摩耶无限担保","346208644324412899329","0","-999999","-999999.000000","0","249","0","-999999","9","0","18","45","-999999.00","-999999.00","0.666700","-999999.0000","0.916700","0","1","0","0","-999999","-999999"
"D072202240049321767","萨摩耶有限担保","346208644324412899329","0","-999999","-999999.000000","0","249","0","-999999","9","0","18","45","-999999.00","-999999.00","0.666700","-999999.0000","0.916700","0","1","0","0","-999999","-999999"
